code,country,partner_country,rel_import_change,date
JOR,Jordan(JOR),ZAF,0.980592635,2/4/2025
JOR,Jordan(JOR),MYS,1.009407259,2/4/2025
JOR,Jordan(JOR),PHL,1.280716644,2/4/2025
JOR,Jordan(JOR),CHL,1.325633119,2/4/2025
JOR,Jordan(JOR),SGP,1.469547452,2/4/2025
JOR,Jordan(JOR),AUS,1.547699162,2/4/2025
JOR,Jordan(JOR),THA,1.72882761,2/4/2025
JOR,Jordan(JOR),BRA,1.78014067,2/4/2025
JOR,Jordan(JOR),PER,1.790296929,2/4/2025
JOR,Jordan(JOR),BRN,2.025103667,2/4/2025
JOR,Jordan(JOR),IDN,2.055715373,2/4/2025
JOR,Jordan(JOR),NZL,4.125538311,2/4/2025
JOR,Jordan(JOR),MMR,5.66383725,2/4/2025
JOR,Jordan(JOR),MEX,28.55588611,2/4/2025
JOR,Jordan(JOR),CAN,37.95776234,2/4/2025
JPN,Japan(JPN),AGO,-9.217094222,2/4/2025
JPN,Japan(JPN),IND,-6.210537117,2/4/2025
JPN,Japan(JPN),COD,-5.765587054,2/4/2025
JPN,Japan(JPN),USA,-5.290674891,2/4/2025
JPN,Japan(JPN),NGA,-4.227697234,2/4/2025
JPN,Japan(JPN),GBR,-3.814883188,2/4/2025
JPN,Japan(JPN),ZAF,-3.73755653,2/4/2025
JPN,Japan(JPN),JOR,-3.548773227,2/4/2025
JPN,Japan(JPN),UKR,-3.372488869,2/4/2025
JPN,Japan(JPN),LAO,-3.329108123,2/4/2025
JPN,Japan(JPN),KHM,-2.937151011,2/4/2025
JPN,Japan(JPN),ROW,-2.521753856,2/4/2025
JPN,Japan(JPN),RUS,-2.424562968,2/4/2025
JPN,Japan(JPN),CHL,-2.285905739,2/4/2025
JPN,Japan(JPN),ISR,-2.210129591,2/4/2025
JPN,Japan(JPN),SAU,-2.177729085,2/4/2025
JPN,Japan(JPN),COL,-2.08674875,2/4/2025
JPN,Japan(JPN),BRN,-1.930592502,2/4/2025
JPN,Japan(JPN),PER,-1.689145395,2/4/2025
JPN,Japan(JPN),EGY,-1.272344397,2/4/2025
JPN,Japan(JPN),MAR,-1.255795941,2/4/2025
JPN,Japan(JPN),CMR,-1.191232662,2/4/2025
JPN,Japan(JPN),NOR,-1.033979647,2/4/2025
JPN,Japan(JPN),CHN,-1.014322761,2/4/2025
JPN,Japan(JPN),STP,-0.8805288,2/4/2025
JPN,Japan(JPN),TUR,-0.849288062,2/4/2025
JPN,Japan(JPN),CIV,-0.732632081,2/4/2025
JPN,Japan(JPN),KAZ,-0.629023362,2/4/2025
JPN,Japan(JPN),BRA,-0.5944101,2/4/2025
JPN,Japan(JPN),BLR,-0.575567551,2/4/2025
JPN,Japan(JPN),ISL,-0.521992025,2/4/2025
JPN,Japan(JPN),SEN,-0.514675924,2/4/2025
JPN,Japan(JPN),PAK,-0.410915694,2/4/2025
JPN,Japan(JPN),HKG,-0.394842965,2/4/2025
JPN,Japan(JPN),AUS,-0.387965452,2/4/2025
JPN,Japan(JPN),CRI,-0.276504278,2/4/2025
JPN,Japan(JPN),CHE,-0.259375955,2/4/2025
JPN,Japan(JPN),TUN,-0.212657229,2/4/2025
JPN,Japan(JPN),EU,-0.165950584,2/4/2025
JPN,Japan(JPN),BGD,-0.091360672,2/4/2025
JPN,Japan(JPN),JPN,-0.082087779,2/4/2025
JPN,Japan(JPN),TWN,0.021978533,2/4/2025
JPN,Japan(JPN),ARG,0.042139619,2/4/2025
JPN,Japan(JPN),VNM,0.234641011,2/4/2025
JPN,Japan(JPN),PHL,0.402537856,2/4/2025
JPN,Japan(JPN),KOR,0.469642669,2/4/2025
JPN,Japan(JPN),MYS,0.751870103,2/4/2025
JPN,Japan(JPN),SGP,0.854529742,2/4/2025
JPN,Japan(JPN),THA,1.358316523,2/4/2025
JPN,Japan(JPN),ARE,1.926119333,2/4/2025
JPN,Japan(JPN),MMR,2.38067316,2/4/2025
JPN,Japan(JPN),IDN,3.424808744,2/4/2025
JPN,Japan(JPN),NZL,4.569227474,2/4/2025
JPN,Japan(JPN),CAN,34.73500017,2/4/2025
JPN,Japan(JPN),MEX,38.87937051,2/4/2025
KAZ,Kazakhstan(KAZ),IND,-5.56962094,2/4/2025
KAZ,Kazakhstan(KAZ),COD,-4.581856881,2/4/2025
KAZ,Kazakhstan(KAZ),USA,-3.93445124,2/4/2025
KAZ,Kazakhstan(KAZ),GBR,-3.734782356,2/4/2025
KAZ,Kazakhstan(KAZ),KHM,-3.106120821,2/4/2025
KAZ,Kazakhstan(KAZ),LAO,-2.77708689,2/4/2025
KAZ,Kazakhstan(KAZ),AGO,-2.508331554,2/4/2025
KAZ,Kazakhstan(KAZ),ARG,-1.640603437,2/4/2025
KAZ,Kazakhstan(KAZ),NOR,-1.453087712,2/4/2025
KAZ,Kazakhstan(KAZ),PER,-1.101812344,2/4/2025
KAZ,Kazakhstan(KAZ),COL,-0.834094545,2/4/2025
KAZ,Kazakhstan(KAZ),UKR,-0.833451267,2/4/2025
KAZ,Kazakhstan(KAZ),CHN,-0.713985426,2/4/2025
KAZ,Kazakhstan(KAZ),NGA,-0.493593212,2/4/2025
KAZ,Kazakhstan(KAZ),RUS,-0.365706061,2/4/2025
KAZ,Kazakhstan(KAZ),CMR,-0.352444492,2/4/2025
KAZ,Kazakhstan(KAZ),STP,-0.289294951,2/4/2025
KAZ,Kazakhstan(KAZ),ISR,-0.245820705,2/4/2025
KAZ,Kazakhstan(KAZ),KAZ,-0.161041045,2/4/2025
KAZ,Kazakhstan(KAZ),BLR,-0.04195339,2/4/2025
KAZ,Kazakhstan(KAZ),ROW,-0.020728222,2/4/2025
KAZ,Kazakhstan(KAZ),CIV,-0.016834422,2/4/2025
KAZ,Kazakhstan(KAZ),JOR,0.006968669,2/4/2025
KAZ,Kazakhstan(KAZ),HKG,0.166523196,2/4/2025
KAZ,Kazakhstan(KAZ),CRI,0.194279735,2/4/2025
KAZ,Kazakhstan(KAZ),CHE,0.201411282,2/4/2025
KAZ,Kazakhstan(KAZ),ISL,0.261241762,2/4/2025
KAZ,Kazakhstan(KAZ),JPN,0.26935105,2/4/2025
KAZ,Kazakhstan(KAZ),BGD,0.277609922,2/4/2025
KAZ,Kazakhstan(KAZ),TUN,0.281688597,2/4/2025
KAZ,Kazakhstan(KAZ),EU,0.285401315,2/4/2025
KAZ,Kazakhstan(KAZ),EGY,0.300095807,2/4/2025
KAZ,Kazakhstan(KAZ),SAU,0.35848387,2/4/2025
KAZ,Kazakhstan(KAZ),TUR,0.365661017,2/4/2025
KAZ,Kazakhstan(KAZ),ZAF,0.546210019,2/4/2025
KAZ,Kazakhstan(KAZ),TWN,0.562383311,2/4/2025
KAZ,Kazakhstan(KAZ),PAK,0.61145821,2/4/2025
KAZ,Kazakhstan(KAZ),SEN,0.645084212,2/4/2025
KAZ,Kazakhstan(KAZ),BRN,0.689282826,2/4/2025
KAZ,Kazakhstan(KAZ),KOR,0.703724633,2/4/2025
KAZ,Kazakhstan(KAZ),VNM,0.704361928,2/4/2025
KAZ,Kazakhstan(KAZ),CHL,0.806290954,2/4/2025
KAZ,Kazakhstan(KAZ),MYS,0.887890614,2/4/2025
KAZ,Kazakhstan(KAZ),MAR,0.988383834,2/4/2025
KAZ,Kazakhstan(KAZ),BRA,1.041208723,2/4/2025
KAZ,Kazakhstan(KAZ),AUS,1.111665483,2/4/2025
KAZ,Kazakhstan(KAZ),PHL,1.267159854,2/4/2025
KAZ,Kazakhstan(KAZ),ARE,1.381570562,2/4/2025
KAZ,Kazakhstan(KAZ),SGP,1.453758655,2/4/2025
KAZ,Kazakhstan(KAZ),THA,2.341444875,2/4/2025
KAZ,Kazakhstan(KAZ),IDN,2.634465661,2/4/2025
KAZ,Kazakhstan(KAZ),MMR,3.307220142,2/4/2025
KAZ,Kazakhstan(KAZ),NZL,6.123683598,2/4/2025
KAZ,Kazakhstan(KAZ),CAN,25.37021087,2/4/2025
KAZ,Kazakhstan(KAZ),MEX,107.739293,2/4/2025
KHM,Cambodia(KHM),LAO,-29.36265033,2/4/2025
KHM,Cambodia(KHM),PHL,-21.75880284,2/4/2025
KHM,Cambodia(KHM),IND,-16.90612889,2/4/2025
KHM,Cambodia(KHM),MMR,-10.85196818,2/4/2025
KHM,Cambodia(KHM),THA,-10.65119817,2/4/2025
KHM,Cambodia(KHM),AUS,-7.618695556,2/4/2025
KHM,Cambodia(KHM),CHN,-7.571175252,2/4/2025
KHM,Cambodia(KHM),MYS,-5.689903962,2/4/2025
KHM,Cambodia(KHM),IDN,-4.577234621,2/4/2025
KHM,Cambodia(KHM),VNM,-3.960109144,2/4/2025
KHM,Cambodia(KHM),SGP,-3.765171174,2/4/2025
KHM,Cambodia(KHM),KOR,1.740814712,2/4/2025
KHM,Cambodia(KHM),BRN,2.042545648,2/4/2025
KHM,Cambodia(KHM),KHM,3.958676888,2/4/2025
KHM,Cambodia(KHM),AGO,5.303284959,2/4/2025
KHM,Cambodia(KHM),CMR,5.709365509,2/4/2025
KHM,Cambodia(KHM),NZL,6.392395497,2/4/2025
KHM,Cambodia(KHM),COL,7.450727288,2/4/2025
KHM,Cambodia(KHM),STP,7.528836025,2/4/2025
KHM,Cambodia(KHM),GBR,7.538954443,2/4/2025
KHM,Cambodia(KHM),JOR,7.688521911,2/4/2025
KHM,Cambodia(KHM),EGY,7.947927977,2/4/2025
KHM,Cambodia(KHM),COD,8.084551125,2/4/2025
KHM,Cambodia(KHM),ISL,8.306775833,2/4/2025
KHM,Cambodia(KHM),ISR,8.405765078,2/4/2025
KHM,Cambodia(KHM),BLR,8.608720013,2/4/2025
KHM,Cambodia(KHM),SEN,8.897577612,2/4/2025
KHM,Cambodia(KHM),CHE,9.06516737,2/4/2025
KHM,Cambodia(KHM),TUR,9.175684685,2/4/2025
KHM,Cambodia(KHM),USA,9.246780176,2/4/2025
KHM,Cambodia(KHM),HKG,9.280637953,2/4/2025
KHM,Cambodia(KHM),CHL,9.35352321,2/4/2025
KHM,Cambodia(KHM),SAU,9.507643948,2/4/2025
KHM,Cambodia(KHM),BRA,9.544855415,2/4/2025
KHM,Cambodia(KHM),ARE,9.619881203,2/4/2025
KHM,Cambodia(KHM),NOR,9.865342726,2/4/2025
KHM,Cambodia(KHM),ARG,9.925571854,2/4/2025
KHM,Cambodia(KHM),JPN,10.11858567,2/4/2025
KHM,Cambodia(KHM),TUN,10.27683733,2/4/2025
KHM,Cambodia(KHM),ZAF,10.27874259,2/4/2025
KHM,Cambodia(KHM),ROW,10.3697604,2/4/2025
KHM,Cambodia(KHM),KAZ,10.52133413,2/4/2025
KHM,Cambodia(KHM),BGD,10.86508063,2/4/2025
KHM,Cambodia(KHM),CIV,12.38831028,2/4/2025
KHM,Cambodia(KHM),PAK,12.65687211,2/4/2025
KHM,Cambodia(KHM),TWN,13.42291468,2/4/2025
KHM,Cambodia(KHM),NGA,15.4621403,2/4/2025
KHM,Cambodia(KHM),EU,15.85978146,2/4/2025
KHM,Cambodia(KHM),MAR,23.84875564,2/4/2025
KHM,Cambodia(KHM),PER,26.0570331,2/4/2025
KHM,Cambodia(KHM),CRI,26.10484788,2/4/2025
KHM,Cambodia(KHM),MEX,28.01485325,2/4/2025
KHM,Cambodia(KHM),RUS,36.27109949,2/4/2025
KHM,Cambodia(KHM),CAN,79.86768707,2/4/2025
KHM,Cambodia(KHM),UKR,120.605782,2/4/2025
KOR,Korea(KOR),AGO,-11.70921569,2/4/2025
KOR,Korea(KOR),COD,-10.07212117,2/4/2025
KOR,Korea(KOR),USA,-8.177642967,2/4/2025
KOR,Korea(KOR),IND,-6.126385084,2/4/2025
KOR,Korea(KOR),GBR,-5.825130033,2/4/2025
KOR,Korea(KOR),CMR,-5.541387398,2/4/2025
KOR,Korea(KOR),NGA,-5.485306145,2/4/2025
KOR,Korea(KOR),KHM,-5.23281056,2/4/2025
KOR,Korea(KOR),CHL,-4.964809054,2/4/2025
KOR,Korea(KOR),ZAF,-4.49415277,2/4/2025
KOR,Korea(KOR),KAZ,-4.140098612,2/4/2025
KOR,Korea(KOR),NOR,-3.987652619,2/4/2025
KOR,Korea(KOR),LAO,-3.851678258,2/4/2025
KOR,Korea(KOR),ROW,-3.581078327,2/4/2025
KOR,Korea(KOR),PER,-3.099686084,2/4/2025
KOR,Korea(KOR),UKR,-3.060661941,2/4/2025
KOR,Korea(KOR),COL,-2.950057075,2/4/2025
KOR,Korea(KOR),SAU,-2.876815985,2/4/2025
KOR,Korea(KOR),BRN,-2.536236079,2/4/2025
KOR,Korea(KOR),RUS,-2.459992484,2/4/2025
KOR,Korea(KOR),EGY,-2.235213904,2/4/2025
KOR,Korea(KOR),STP,-2.153198051,2/4/2025
KOR,Korea(KOR),JOR,-1.859435308,2/4/2025
KOR,Korea(KOR),AUS,-1.844190339,2/4/2025
KOR,Korea(KOR),CHN,-1.791925345,2/4/2025
KOR,Korea(KOR),CIV,-1.648667449,2/4/2025
KOR,Korea(KOR),ISR,-1.632594095,2/4/2025
KOR,Korea(KOR),HKG,-1.613118,2/4/2025
KOR,Korea(KOR),BLR,-1.453126996,2/4/2025
KOR,Korea(KOR),CRI,-1.295713628,2/4/2025
KOR,Korea(KOR),TUR,-1.191440317,2/4/2025
KOR,Korea(KOR),ISL,-1.183461925,2/4/2025
KOR,Korea(KOR),SEN,-1.157367065,2/4/2025
KOR,Korea(KOR),CHE,-1.094705074,2/4/2025
KOR,Korea(KOR),MAR,-1.027152092,2/4/2025
KOR,Korea(KOR),TUN,-0.959237416,2/4/2025
KOR,Korea(KOR),EU,-0.941479931,2/4/2025
KOR,Korea(KOR),BGD,-0.901150404,2/4/2025
KOR,Korea(KOR),BRA,-0.859659046,2/4/2025
KOR,Korea(KOR),JPN,-0.825504702,2/4/2025
KOR,Korea(KOR),ARG,-0.788947942,2/4/2025
KOR,Korea(KOR),PAK,-0.683194712,2/4/2025
KOR,Korea(KOR),PHL,-0.616684791,2/4/2025
KOR,Korea(KOR),TWN,-0.605982719,2/4/2025
KOR,Korea(KOR),VNM,-0.389568778,2/4/2025
KOR,Korea(KOR),KOR,-0.287327442,2/4/2025
KOR,Korea(KOR),SGP,-0.27735623,2/4/2025
KOR,Korea(KOR),MYS,-0.060920572,2/4/2025
KOR,Korea(KOR),ARE,0.55104222,2/4/2025
KOR,Korea(KOR),THA,0.74720896,2/4/2025
KOR,Korea(KOR),MMR,1.296099587,2/4/2025
KOR,Korea(KOR),IDN,2.760889888,2/4/2025
KOR,Korea(KOR),NZL,4.169400136,2/4/2025
KOR,Korea(KOR),CAN,33.66246201,2/4/2025
KOR,Korea(KOR),MEX,85.56643255,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),IND,-2.424154977,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),USA,-1.378200727,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),GBR,-1.168622982,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),LAO,0.239230974,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CHN,0.464499689,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),AGO,0.618158613,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CHE,0.968851706,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),RUS,1.084552142,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),PAK,1.435073161,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),JPN,1.486045935,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),KHM,1.507598183,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),TWN,1.607516083,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),BGD,1.706044939,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CMR,2.036129503,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),KOR,2.045661565,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ISR,2.082029062,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),EU,2.21870827,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),NOR,2.337739643,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ISL,2.353367053,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),COL,2.370969324,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),MYS,2.378360843,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),COD,2.532746983,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),BLR,2.676711758,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),NGA,2.819415733,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),VNM,2.875266225,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),AUS,2.925758055,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),TUN,3.010701817,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),STP,3.037778901,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),BRN,3.056099014,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CRI,3.112447636,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),KAZ,3.156736378,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),UKR,3.163116528,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),HKG,3.169459129,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),JOR,3.203857497,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),IDN,3.246411775,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ZAF,3.341967152,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CIV,3.365974738,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),PHL,3.419380827,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),MAR,3.500113592,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),EGY,3.553211657,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),SAU,3.569613358,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),TUR,3.589252639,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CHL,3.843521111,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),SEN,3.856803884,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),PER,3.866637464,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ARG,3.891345342,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),SGP,3.966793274,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),THA,4.584825267,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ROW,4.638847694,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),ARE,4.705279493,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),NZL,7.574035273,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),BRA,8.530864884,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),MMR,11.627125,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),MEX,24.01504192,2/4/2025
LAO,Lao (People's Democratic Republic)(LAO),CAN,27.02268764,2/4/2025
MAR,Morocco(MAR),USA,-4.827131938,2/4/2025
MAR,Morocco(MAR),KHM,-4.328143399,2/4/2025
MAR,Morocco(MAR),IND,-4.315013932,2/4/2025
MAR,Morocco(MAR),LAO,-3.945178497,2/4/2025
MAR,Morocco(MAR),GBR,-3.62310208,2/4/2025
MAR,Morocco(MAR),AGO,-2.852202593,2/4/2025
MAR,Morocco(MAR),UKR,-2.334281597,2/4/2025
MAR,Morocco(MAR),CMR,-1.878431152,2/4/2025
MAR,Morocco(MAR),STP,-1.494641769,2/4/2025
MAR,Morocco(MAR),COD,-1.387168942,2/4/2025
MAR,Morocco(MAR),NOR,-1.367599385,2/4/2025
MAR,Morocco(MAR),KAZ,-1.206837864,2/4/2025
MAR,Morocco(MAR),NGA,-1.153144853,2/4/2025
MAR,Morocco(MAR),CRI,-1.122023439,2/4/2025
MAR,Morocco(MAR),BLR,-1.119554363,2/4/2025
MAR,Morocco(MAR),CHN,-1.105798265,2/4/2025
MAR,Morocco(MAR),ISR,-1.100071156,2/4/2025
MAR,Morocco(MAR),HKG,-1.009485609,2/4/2025
MAR,Morocco(MAR),CIV,-0.95431447,2/4/2025
MAR,Morocco(MAR),JOR,-0.901242041,2/4/2025
MAR,Morocco(MAR),TUN,-0.871613688,2/4/2025
MAR,Morocco(MAR),ISL,-0.796492401,2/4/2025
MAR,Morocco(MAR),RUS,-0.633027601,2/4/2025
MAR,Morocco(MAR),CHE,-0.625786722,2/4/2025
MAR,Morocco(MAR),ARG,-0.587206369,2/4/2025
MAR,Morocco(MAR),SEN,-0.561945854,2/4/2025
MAR,Morocco(MAR),ROW,-0.561616752,2/4/2025
MAR,Morocco(MAR),BRN,-0.527233213,2/4/2025
MAR,Morocco(MAR),EU,-0.454885713,2/4/2025
MAR,Morocco(MAR),EGY,-0.444097089,2/4/2025
MAR,Morocco(MAR),BGD,-0.413710837,2/4/2025
MAR,Morocco(MAR),JPN,-0.312330048,2/4/2025
MAR,Morocco(MAR),TUR,-0.295037299,2/4/2025
MAR,Morocco(MAR),COL,-0.275547572,2/4/2025
MAR,Morocco(MAR),PAK,-0.245845905,2/4/2025
MAR,Morocco(MAR),TWN,-0.199299653,2/4/2025
MAR,Morocco(MAR),MAR,-0.127674024,2/4/2025
MAR,Morocco(MAR),SAU,-0.068853999,2/4/2025
MAR,Morocco(MAR),PER,-0.000977857,2/4/2025
MAR,Morocco(MAR),VNM,0.003782249,2/4/2025
MAR,Morocco(MAR),PHL,0.186854287,2/4/2025
MAR,Morocco(MAR),MYS,0.194301145,2/4/2025
MAR,Morocco(MAR),KOR,0.233219159,2/4/2025
MAR,Morocco(MAR),BRA,0.256014027,2/4/2025
MAR,Morocco(MAR),CHL,0.33802445,2/4/2025
MAR,Morocco(MAR),SGP,0.381251274,2/4/2025
MAR,Morocco(MAR),THA,1.303862853,2/4/2025
MAR,Morocco(MAR),ARE,1.87227269,2/4/2025
MAR,Morocco(MAR),IDN,2.612746976,2/4/2025
MAR,Morocco(MAR),MMR,2.862229035,2/4/2025
MAR,Morocco(MAR),NZL,3.889029223,2/4/2025
MAR,Morocco(MAR),AUS,4.032911921,2/4/2025
MAR,Morocco(MAR),ZAF,4.902731333,2/4/2025
MAR,Morocco(MAR),MEX,20.56590633,2/4/2025
MAR,Morocco(MAR),CAN,29.74033921,2/4/2025
MEX,Mexico(MEX),MAR,-41.69384204,2/4/2025
MEX,Mexico(MEX),AGO,-30.24392519,2/4/2025
MEX,Mexico(MEX),STP,-29.72248305,2/4/2025
MEX,Mexico(MEX),BRN,-29.52915693,2/4/2025
MEX,Mexico(MEX),NGA,-28.9922597,2/4/2025
MEX,Mexico(MEX),COD,-28.25524441,2/4/2025
MEX,Mexico(MEX),AUS,-27.98262518,2/4/2025
MEX,Mexico(MEX),KAZ,-26.69358011,2/4/2025
MEX,Mexico(MEX),PER,-25.33079235,2/4/2025
MEX,Mexico(MEX),CMR,-25.30664466,2/4/2025
MEX,Mexico(MEX),HKG,-25.18358689,2/4/2025
MEX,Mexico(MEX),GBR,-24.9605235,2/4/2025
MEX,Mexico(MEX),SEN,-24.630344,2/4/2025
MEX,Mexico(MEX),EGY,-24.51363858,2/4/2025
MEX,Mexico(MEX),ZAF,-23.76406229,2/4/2025
MEX,Mexico(MEX),USA,-22.90527961,2/4/2025
MEX,Mexico(MEX),NOR,-22.87147183,2/4/2025
MEX,Mexico(MEX),SGP,-22.0516377,2/4/2025
MEX,Mexico(MEX),ARE,-21.38917521,2/4/2025
MEX,Mexico(MEX),UKR,-20.92277462,2/4/2025
MEX,Mexico(MEX),BRA,-20.90412829,2/4/2025
MEX,Mexico(MEX),ROW,-20.8272488,2/4/2025
MEX,Mexico(MEX),JOR,-20.69430367,2/4/2025
MEX,Mexico(MEX),LAO,-20.66608337,2/4/2025
MEX,Mexico(MEX),CHL,-20.18172156,2/4/2025
MEX,Mexico(MEX),ISL,-20.11487114,2/4/2025
MEX,Mexico(MEX),ISR,-20.04750762,2/4/2025
MEX,Mexico(MEX),KHM,-19.92017183,2/4/2025
MEX,Mexico(MEX),ARG,-19.89937227,2/4/2025
MEX,Mexico(MEX),RUS,-19.70033675,2/4/2025
MEX,Mexico(MEX),IND,-19.64133936,2/4/2025
MEX,Mexico(MEX),CHE,-19.50641081,2/4/2025
MEX,Mexico(MEX),CIV,-19.10215393,2/4/2025
MEX,Mexico(MEX),CRI,-18.41054728,2/4/2025
MEX,Mexico(MEX),TUR,-18.409544,2/4/2025
MEX,Mexico(MEX),EU,-17.80799019,2/4/2025
MEX,Mexico(MEX),COL,-17.60296581,2/4/2025
MEX,Mexico(MEX),NZL,-17.4332267,2/4/2025
MEX,Mexico(MEX),TUN,-16.76546458,2/4/2025
MEX,Mexico(MEX),BLR,-16.59222378,2/4/2025
MEX,Mexico(MEX),IDN,-16.06627994,2/4/2025
MEX,Mexico(MEX),MMR,-16.001522,2/4/2025
MEX,Mexico(MEX),JPN,-15.90038854,2/4/2025
MEX,Mexico(MEX),PHL,-15.58343123,2/4/2025
MEX,Mexico(MEX),BGD,-15.58160433,2/4/2025
MEX,Mexico(MEX),SAU,-15.16753674,2/4/2025
MEX,Mexico(MEX),PAK,-15.04897586,2/4/2025
MEX,Mexico(MEX),CHN,-14.83094433,2/4/2025
MEX,Mexico(MEX),TWN,-14.73890832,2/4/2025
MEX,Mexico(MEX),KOR,-14.07954106,2/4/2025
MEX,Mexico(MEX),MYS,-14.00734584,2/4/2025
MEX,Mexico(MEX),VNM,-13.73407731,2/4/2025
MEX,Mexico(MEX),THA,-13.73353017,2/4/2025
MEX,Mexico(MEX),CAN,-7.461749585,2/4/2025
MEX,Mexico(MEX),MEX,-4.223574838,2/4/2025
MMR,Myanmar(MMR),LAO,-12.33056058,2/4/2025
MMR,Myanmar(MMR),IND,-7.800423842,2/4/2025
MMR,Myanmar(MMR),JOR,-7.565189725,2/4/2025
MMR,Myanmar(MMR),GBR,-6.76688703,2/4/2025
MMR,Myanmar(MMR),AGO,-6.693090493,2/4/2025
MMR,Myanmar(MMR),KHM,-6.441676381,2/4/2025
MMR,Myanmar(MMR),USA,-6.177243452,2/4/2025
MMR,Myanmar(MMR),COL,-4.930346622,2/4/2025
MMR,Myanmar(MMR),NGA,-4.88255035,2/4/2025
MMR,Myanmar(MMR),UKR,-4.682206294,2/4/2025
MMR,Myanmar(MMR),STP,-4.532442195,2/4/2025
MMR,Myanmar(MMR),EGY,-4.318945628,2/4/2025
MMR,Myanmar(MMR),AUS,-4.205923271,2/4/2025
MMR,Myanmar(MMR),KAZ,-4.151132183,2/4/2025
MMR,Myanmar(MMR),BLR,-4.067218721,2/4/2025
MMR,Myanmar(MMR),COD,-4.000656955,2/4/2025
MMR,Myanmar(MMR),RUS,-3.986210988,2/4/2025
MMR,Myanmar(MMR),ISR,-3.948783553,2/4/2025
MMR,Myanmar(MMR),CRI,-3.937880839,2/4/2025
MMR,Myanmar(MMR),ISL,-3.838989168,2/4/2025
MMR,Myanmar(MMR),CIV,-3.803029739,2/4/2025
MMR,Myanmar(MMR),ZAF,-3.565685335,2/4/2025
MMR,Myanmar(MMR),HKG,-3.535525771,2/4/2025
MMR,Myanmar(MMR),SEN,-3.462262409,2/4/2025
MMR,Myanmar(MMR),NOR,-3.343054145,2/4/2025
MMR,Myanmar(MMR),TUN,-3.196402569,2/4/2025
MMR,Myanmar(MMR),MAR,-2.981918196,2/4/2025
MMR,Myanmar(MMR),EU,-2.933719767,2/4/2025
MMR,Myanmar(MMR),ROW,-2.916078086,2/4/2025
MMR,Myanmar(MMR),CHL,-2.572460229,2/4/2025
MMR,Myanmar(MMR),CHE,-2.504605758,2/4/2025
MMR,Myanmar(MMR),CMR,-2.431343599,2/4/2025
